TOTAL_VALUE,LOT_SQFT,YR_BUILT,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL
466.7,5616,1990,1716,2,9,3,2,1,1,1,None
343.8,5000,1950,1275,2,6,3,1,1,1,1,None
287.3,4500,1914,1040,1,6,2,1,0,1,0,Recent
296.9,5500,1925,1000,1,5,2,1,0,1,1,None
327.7,6800,1955,1142,1,6,3,1,0,1,0,None
416,7291,1920,1656,2,8,3,1,1,1,1,Recent
394.6,5662,1941,1744,2,7,4,1,1,1,1,None
371.9,4761,1970,1536,2,7,4,1,1,1,1,None
298.1,5731,1950,1008,1,5,3,1,0,1,0,None
317.7,3649,1960,1600,2,7,4,1,1,1,1,None
380.2,4929,1890,2065,2,10,4,1,1,1,0,None
312,5000,1947,1530,2,6,3,1,0,1,1,None
286.2,4275,1935,905,1,6,2,1,0,1,0,None
334.1,5054,1924,1498,2,7,3,1,1,1,1,None
323,4037,1935,1152,2,6,3,1,0,1,0,None
301.9,6814,1953,1042,1,6,3,1,0,1,1,None
356.7,5121,1935,1218,2,6,3,1,1,1,0,Recent
464.3,6250,1989,1768,2,7,3,2,1,1,1,None
340,5000,1950,1275,2,6,3,1,1,1,1,None
380.2,4420,1920,1805,2,10,5,1,1,1,1,None
408.5,6148,1940,2208,2,8,4,1,1,1,1,None
467.3,6880,1990,1844,2,6,3,2,1,1,1,None
347.8,4750,1930,1361,2,7,3,1,0,1,1,None
349.7,6493,1953,1540,1,9,4,2,0,1,1,None
325.8,3649,1960,1750,2,7,3,1,1,1,1,None
497.5,10641,1920,1766,2,8,4,2,1,1,0,Recent
297.1,5500,1955,1000,1,5,2,1,0,1,1,Old
367.5,5736,1900,1896,2,8,3,1,2,1,1,Old
300.4,5580,1960,992,1,6,2,1,1,1,1,None
305.9,5000,1947,1275,2,6,3,1,1,1,1,None
283.9,4275,1935,905,1,5,2,1,0,1,0,None
374.7,3631,1959,1976,2,8,4,3,0,1,1,Old
404.2,5712,1935,1816,2,7,4,1,1,1,1,None
269.6,3965,1935,905,1,5,2,1,0,1,0,None
262.9,4450,1926,912,1,5,2,1,0,1,0,None
344,8955,1950,1075,1,5,2,1,1,1,1,None
400.9,6532,1863,1593,1.5,7,3,1,1,1,0,Old
351.8,4792,1940,1450,2,10,3,1,0,1,1,None
323.5,5000,1950,1275,2,6,3,1,0,1,1,None
323,6817,1952,1591,1.5,6,2,2,0,1,1,None
459,6226,1989,1840,2,7,3,3,1,1,1,None
431.9,10234,1928,1737,2,8,4,1,1,1,0,Old
369.9,5069,1938,1767,2,7,4,1,1,1,1,None
440.2,5500,1925,1860,2,8,3,2,1,1,1,Recent
319.5,5000,1947,1320,2,6,3,1,0,1,1,Old
390.4,5187,1935,1536,2,6,3,1,1,1,0,None
413,5187,1935,1894,2,8,4,2,1,1,1,None
397.3,6619,1953,1680,1.5,6,3,1,1,1,1,None
397.8,3906,1860,2280,2,11,7,2,0,1,0,Old
295.9,5695,1953,1265,1.5,6,3,2,0,1,1,None
385.4,5015,1920,1712,2,7,3,1,0,1,1,None
364.2,7316,1925,1910,1,7,3,1,1,1,1,None
290,3933,1935,910,1,5,2,1,0,1,0,None
510.2,20031,1953,1836,1,7,3,1,1,1,2,None
274.8,4450,1926,1615,1.5,8,3,1,1,1,0,Old
363.8,7116,1970,1458,1,8,3,1,1,1,1,None
384.7,6902,1940,980,1,6,3,1,0,1,0,Recent
375.4,5725,1906,1286,2,7,3,1,1,1,0,None
465.1,5000,1950,2357,2,9,5,2,1,1,1,Recent
262.6,4645,1935,900,1,5,1,1,0,1,0,None
473.5,6197,1991,1606,2,7,3,2,1,1,1,None
323,5535,1925,1050,1,7,2,1,1,1,0,None
354.6,4439,1920,1520,2,8,5,1,1,1,0,None
317.4,6867,1950,1142,1,6,2,1,1,1,0,None
383.2,5763,1943,1632,2,8,4,1,1,1,1,None
363.2,5770,1989,980,2,5,2,1,1,1,2,None
444.8,5580,1988,2712,2,7,3,2,0,1,0,None
421.3,5085,1920,1688,2,7,4,3,0,1,2,Old
434.8,6122,1935,1974,2,9,4,1,1,1,1,Recent
395.8,13852,1930,2480,2,9,3,1,0,1,1,None
524.8,5231,1935,2204,2,7,3,2,1,1,1,Recent
339.3,4275,1920,1288,2,6,3,1,1,1,1,None
340.4,4755,1920,1330,1,5,2,1,0,1,1,None
387.3,3168,1910,1718,2,7,3,1,1,1,1,None
319.2,5000,1950,1186,2,6,3,1,0,1,1,None
456.8,6857,1935,1764,2,7,4,2,0,1,1,None
287.9,3982,1963,1372,2,5,3,1,1,1,1,None
517.7,5140,1990,2328,2.5,6,5,2,1,1,1,None
448.8,10585,1950,1806,1,8,3,3,0,2,1,Old
298.3,4469,1959,1142,1,5,2,1,1,1,1,None
290.5,3985,1925,975,1,7,2,2,0,1,0,Recent
379.6,6293,1925,1400,2,7,3,1,1,1,0,None
396.2,5770,1935,1715,2,7,3,1,1,1,1,None
368.2,5803,1920,1624,2,8,4,1,1,1,0,None
413.2,5101,1920,1448,2,6,3,1,1,1,1,Recent
447.8,8192,1890,2492,2,8,5,1,1,1,1,None
386.7,5000,1950,2028,2,7,3,1,0,1,1,Old
381.5,5275,1930,1568,2,6,3,1,1,1,1,None
355.8,4486,1920,1456,2,6,3,1,1,1,1,None
357.4,5570,1930,1288,2,6,3,1,0,1,0,Recent
429.8,8860,1840,1651,2,8,5,1,1,1,0,Old
299.1,3977,1950,1387,1.5,6,2,1,1,1,1,None
416.6,5068,1925,1734,2,9,4,2,1,1,1,None
356.6,8467,1933,1680,2,6,3,1,1,1,0,Old
278.2,4292,1925,975,1,6,2,1,0,1,0,None
350.5,4975,1910,1426,1.5,7,3,1,1,1,0,None
389.2,6250,1935,1536,2,7,3,1,1,1,1,None
305.6,4619,1950,1224,1.5,6,2,1,1,1,1,None
316,5192,1960,1008,1,6,3,1,0,1,1,None
317.2,5585,1952,1265,1.5,6,2,2,0,1,1,Old
328.6,5117,1920,1352,2,6,3,1,0,1,1,None
440.1,6612,1941,1870,2,7,4,1,1,1,1,None
469.3,5515,1930,2064,2,8,4,1,1,1,1,None
444.3,5423,1930,1801,2,8,3,1,1,1,1,Old
278.5,4816,1950,1142,1,6,3,1,0,1,0,None
289.7,4581,1925,975,1,5,2,1,0,1,0,None
311.4,4603,1966,1628,1,7,3,1,1,1,2,None
369.2,5318,1935,1632,2,7,4,1,1,1,1,None
373.5,5074,1931,1572,2,6,3,1,0,1,1,None
356.5,5358,1915,1318,2,6,3,1,0,1,1,Old
446,5056,1910,1616,2,7,3,1,1,1,1,None
423.1,5869,1928,1538,2,6,3,1,2,1,1,None
354.6,4444,1920,1552,2,7,3,1,1,1,1,None
489.2,4949,1920,1858,2,7,3,1,1,1,1,None
308,5540,1952,1265,1.5,6,3,1,1,1,1,None
457.4,8431,1950,2407,1,6,2,2,0,1,0,None
418.8,2837,2001,1735,2,7,3,3,1,1,1,None
340.5,5958,1920,1210,1.5,6,3,1,1,1,1,None
302.6,4492,1920,1352,2,6,2,1,0,1,1,Old
422.6,6312,1935,1680,2,7,4,1,1,1,1,None
367.1,6596,1970,1470,2,7,3,1,1,1,1,None
425.1,5133,1920,2194,2,8,3,2,0,1,1,Recent
280.8,7268,1950,575,1,4,1,1,0,1,1,None
344.6,5781,1910,1251,1.5,7,3,1,1,1,1,None
406,6800,1935,1536,2,6,3,1,1,1,0,None
359.1,5750,1958,1421,2,6,3,1,1,1,1,None
413.7,5066,1925,1536,2,8,3,1,1,1,0,None
417.4,6264,1935,1524,2,8,4,1,1,1,1,Old
348,3895,1920,1350,2,7,3,2,0,1,0,Recent
370.4,5239,1930,1545,2,8,3,1,0,1,1,None
327.9,4392,1920,1513,1.5,6,3,1,0,1,1,None
343.7,7363,1965,1470,2,7,4,1,1,1,1,None
361.1,4216,1931,1568,2,7,3,1,1,1,1,None
352.4,5936,1920,1360,2,6,3,1,0,1,1,None
391.4,2533,2001,1735,2,7,3,3,1,1,1,None
358.1,4885,1935,2340,2,10,4,2,0,2,1,Old
505.9,5922,1937,2158,2,9,4,2,1,1,1,Recent
408.7,5919,1900,1990,2,8,3,2,0,1,0,Recent
444.8,7475,1940,1820,2,8,4,1,1,1,1,None
348.3,5148,1928,1730,2,6,3,2,0,1,1,None
427.1,5600,1935,1658,2,7,3,1,1,1,1,None
399.1,6392,1935,1797,2,7,3,1,1,1,2,None
445.3,7923,1925,1998,2,8,4,1,1,1,2,None
459.9,5750,1951,1869,2,7,3,1,1,1,1,Recent
281.1,3895,1920,1350,2,7,4,1,0,1,0,None
357,6062,1931,1250,2,6,3,1,0,1,0,None
337,6790,1926,1330,1,6,2,1,0,1,0,Old
353.1,6877,1926,1512,2,7,4,1,0,1,0,None
340.5,7376,1965,1534,2,7,4,1,1,1,0,None
434,6655,1935,1568,2,7,3,1,1,1,1,None
429.1,6726,1935,1912,2,6,4,1,1,1,1,None
437,7061,1928,1956,2,9,4,1,1,1,0,None
368.3,6703,1926,1872,1.5,6,2,1,0,1,1,None
400.5,4000,1939,1554,2,9,4,1,1,1,1,None
389.6,5059,1928,1580,2,7,3,1,1,1,1,None
392,5750,1937,1576,2,7,3,1,1,1,1,None
362.5,4200,1935,1504,2,7,3,2,1,1,0,None
441.9,5691,1927,1797,2,11,4,2,0,1,2,Old
380.5,6417,1930,1866,1.5,5,3,2,0,1,0,Recent
289,6522,1930,988,1,5,2,1,0,1,1,None
365.6,6617,1920,1350,2,7,3,1,0,1,0,None
426.3,6180,1925,1845,2,9,4,1,1,1,1,Old
312.5,6057,1950,1306,1.5,6,3,2,0,1,1,None
316.2,4598,1910,1478,2,7,3,1,0,1,1,None
422.2,5692,1935,2142,2,6,3,1,1,1,1,None
363.9,6340,1940,1458,2,7,4,2,0,1,0,Recent
286.4,3800,1927,1295,1,8,3,1,0,1,0,None
414.1,5553,1945,1841,2,7,3,1,1,1,1,Recent
401.1,5494,1930,1895,2,8,3,1,1,1,1,None
392.9,7048,1940,1594,2,6,3,1,1,1,1,None
356.9,5750,1968,1470,2,7,4,2,1,1,1,Old
342,6290,1927,1500,2,6,3,1,0,1,0,None
383.5,6290,1940,1404,2,7,4,1,0,1,0,None
340.1,4225,1925,1500,2,6,3,1,0,1,1,None
346.6,4334,1935,1248,2,7,3,1,0,1,1,None
374.3,7150,1935,1431,2,6,3,1,1,1,1,None
357.8,6330,1929,1456,2,7,4,1,0,1,0,None
361.4,6575,1918,1450,2,7,4,1,0,1,0,None
350,3519,1920,1531,2,8,3,1,1,1,1,Recent
346.8,5051,1920,2020,2,8,3,1,0,1,1,None
386,5540,1935,1732,2,7,3,1,1,1,1,None
336,3654,1920,1550,2,7,3,1,1,1,0,Recent
414.4,6180,1930,1856,2,6,3,1,0,1,1,None
442.7,8625,1926,2094,2,8,3,2,1,1,2,None
371.9,5571,1945,1457,2,6,3,1,1,1,1,Old
519.1,6040,2008,2399,2,8,4,2,1,1,1,None
419.2,5200,1940,1464,2,7,3,1,1,1,1,None
390.9,7000,1900,1488,2,6,3,1,0,1,1,None
396.4,5750,1920,1827,1.5,6,4,2,0,1,0,Recent
415.7,4396,1932,1852,2,7,3,1,1,1,1,None
378.7,5341,1928,1942,2,7,3,1,1,1,1,None
401.9,7004,1930,1623,2,7,3,1,1,1,1,None
391.2,5665,1937,1744,2,7,3,1,1,1,1,None
398,5564,1945,1457,2,7,3,1,1,1,1,None
384.4,5692,1932,1596,2,7,3,1,1,1,1,None
354.6,6750,1925,1370,1.5,6,3,1,1,1,0,Old
419.5,5750,1920,1812,2,8,3,1,1,1,1,Recent
337,6750,1925,1366,1.5,6,2,1,0,1,0,None
409.4,8625,1930,1470,2,6,3,1,1,1,1,None
394.9,4841,1938,1580,2,6,3,1,1,1,1,None
369.8,6750,1900,1670,2,6,3,2,0,1,0,None
379.407,6750,1923,1919,2,7,4,2,1,1,1,Recent
404.1,6688,1938,1350,2,6,3,1,1,1,1,None
449.8,5222,1925,1646,2,8,3,1,1,1,1,None
435.1,6990,1925,1688,2,8,4,1,1,1,1,None
341,6750,1900,1296,2,7,3,1,1,1,0,None
386.2,6750,1934,2054,1.5,9,4,2,0,1,1,None
444.8,6742,1914,2291,2,8,4,1,1,1,1,None
369.5,6750,1929,1809,1.5,7,4,1,1,1,0,None
388.8,6792,1920,2066,2,7,3,2,0,1,1,Recent
422.2,5750,1925,1808,2,7,3,1,1,1,1,Old
585.4,18247,1900,3160,2,10,7,3,0,1,2,None
346.8,6750,1915,1434,2,8,4,1,1,1,0,None
401.8,5665,1936,1785,2,6,3,1,0,1,1,None
426.4,6750,1986,1484,2,6,3,1,1,1,1,None
398.2,5750,1920,1478,2,7,3,1,0,1,1,None
464.7,9705,1920,1748,2,8,3,1,1,1,1,Recent
514.7,9006,1940,2210,2,6,3,1,1,1,1,None
384.3,6460,1915,1400,2,7,4,2,1,1,0,None
349.1,6750,1960,1377,2,6,3,1,1,1,0,None
337.2,5000,1900,1212,1.5,7,3,1,0,1,0,None
370.1,5108,1910,2128,2,6,3,1,1,1,1,None
335.7,6487,1925,1560,2,8,3,1,1,1,1,None
369.8,5750,1920,1454,2,7,4,1,0,1,1,None
464.3,9449,1900,1880,2,7,3,1,1,1,1,None
555.1,6942,1957,2812,2,9,4,2,1,1,1,Old
429.3,6615,1938,1680,2,7,4,1,1,1,1,None
409.6,5750,1925,1928,2,8,4,1,1,1,0,None
473.5,9000,1900,2397,2,9,4,1,1,1,1,None
420,5407,1925,1560,2,6,3,1,1,1,1,Recent
390.8,4761,1920,1366,2,7,3,2,0,1,1,Recent
454.1,5665,1920,2236,2,8,4,1,1,1,1,None
457.7,9006,1930,1666,2,7,4,1,1,1,1,None
420,5665,1933,1670,2,7,3,1,1,1,1,None
470.1,5000,1900,1836,2,7,3,2,1,1,0,Recent
464.3,10000,1900,1836,2,8,4,1,1,1,0,Recent
389.2,5319,1952,1378,2,7,3,1,1,1,1,None
468.6,6004,1936,1956,2,7,3,1,1,1,1,Recent
504.7,10590,1988,1870,2,8,4,1,1,1,1,None
415.6,6000,1925,1536,2,8,3,1,1,1,1,None
422.8,6943,1910,2254,2,9,5,2,1,1,0,Recent
439.8,5407,1932,1676,2,7,3,1,1,1,1,None
412.7,5750,1930,1676,2,9,4,1,0,1,1,None
341,6836,1950,1306,1.5,6,2,1,1,1,0,Recent
373.8,6160,1940,1500,2,6,3,1,1,1,1,None
429.7,5768,1920,2110,2,8,3,1,1,1,1,None
327.5,8168,1950,1075,1,5,3,1,1,1,1,Old
709.2,14614,1930,2235,2,10,6,3,1,1,3,Old
423.2,6264,1939,1836,2,7,4,1,1,1,1,None
935.1,25200,1954,5289,1,13,9,2,1,2,2,Recent
331.7,7864,1953,1309,1,7,3,1,1,1,1,None
413.6,5437,1931,1632,2,9,4,1,2,1,1,None
471.4,8119,1938,1600,2,6,3,1,1,1,1,None
498,7375,1937,1896,2,6,3,1,1,1,1,Recent
463.7,5750,1925,1747,2,9,3,2,1,1,1,Old
449.6,4979,1933,2213,2,8,4,1,1,1,0,None
316.3,5682,1910,1517,2,8,4,1,0,1,1,None
407.3,6252,1915,1720,2,7,3,2,0,1,0,Recent
561.4,11453,1924,2564,2,8,4,2,0,1,1,None
438.9,5250,1950,1592,2,7,3,1,1,1,1,None
413,5974,1920,1664,2,8,3,1,1,1,1,None
451.2,8143,1920,1770,2,7,3,1,1,1,1,None
330.1,5820,1952,960,1,5,2,1,0,1,1,None
369.1,4878,1920,1360,2,7,3,1,0,1,1,None
424.3,5580,1920,2110,2,8,4,1,1,1,1,None
599.1,7841,1927,2792,2,8,4,1,1,1,1,Old
377.4,5974,1920,1404,2,8,3,1,1,1,1,None
470,6160,1940,1915,2,6,3,1,1,1,1,Recent
533.3,6770,2007,2149,2,8,4,2,1,1,1,None
665.2,8357,1927,3607,2,10,3,2,1,1,1,Recent
408.2,5930,1880,1850,2,9,4,1,1,1,1,Old
375.2,5550,1900,2042,2,8,3,1,0,1,1,Recent
566.6,8369,1932,2612,2,11,4,2,1,1,1,Recent
306.9,5114,1950,1476,1.5,6,3,1,0,1,1,None
314.8,4535,1920,1378,2,7,3,1,0,1,0,None
556.9,7505,1938,2048,2,8,3,2,1,1,1,Recent
575.3,6404,1951,2237,2,7,3,2,1,1,1,Recent
370.8,5246,1931,1544,2,7,3,1,0,1,1,None
512.6,7879,1918,1570,2,8,3,1,1,1,1,None
549.4,15475,1932,2043,2,9,4,1,1,1,1,None
554.5,6772,2007,2394,2,7,3,2,1,1,1,None
333.9,6767,1889,1350,2,6,3,1,0,1,1,None
417.9,8116,1930,1404,2,6,3,1,1,1,0,Old
464.3,4907,1910,2017,2,8,4,2,1,1,2,None
391.6,8822,1959,1232,1,7,3,1,1,1,1,None
333.6,3595,1936,1443,2,6,3,1,1,1,1,None
419.9,13540,1900,2000,2,7,3,1,0,1,4,None
666.3,13269,1925,3726,2,12,4,2,1,1,1,Recent
510.8,12330,1927,1696,2,8,3,1,1,1,0,None
521.3,11567,1940,2104,2,9,3,2,0,1,1,None
384.9,8612,1880,2163,2,9,4,1,1,1,0,None
400,5974,1930,1524,2,7,3,1,0,1,1,Recent
409.1,5580,1920,1656,2,7,4,1,1,1,1,None
382.6,6772,1900,1960,2,8,4,2,0,1,0,None
493.3,8272,1915,1962,2,7,3,2,0,1,0,None
300.6,5000,1920,1248,2,6,3,1,0,1,1,None
442.2,7669,1924,2124,2,9,4,1,1,1,1,None
550.3,6780,2006,2400,2,8,4,2,1,1,1,None
314.5,6620,1950,1156,1,5,2,1,0,1,1,None
411.2,6764,1920,1979,2,8,3,1,0,1,1,None
425.1,4979,1930,1794,2,8,4,1,1,1,1,Old
422.2,6777,1890,2053,2.5,7,3,1,1,1,1,None
379.1,5249,1952,1567,2,6,3,1,1,1,1,None
438.8,6514,1940,1683,2,7,3,1,1,1,1,None
421.3,8647,1930,1562,2,8,3,1,1,1,1,Old
402.8,5245,1937,1536,2,7,3,1,0,1,1,Old
329.1,3891,1928,1494,2,6,3,1,0,1,1,None
427.1,5949,1939,1683,2,7,3,1,1,1,0,None
404.1,6654,1951,1438,2,6,3,1,1,1,1,None
407.3,8935,1959,1174,1,7,3,1,1,1,1,None
320.3,6792,1950,1104,1,7,3,1,0,1,1,None
380.2,12750,1900,1520,2,7,3,1,0,1,0,None
713.3,10281,1938,4224,2,12,6,2,1,1,1,None
397.9,5974,1932,1584,2,7,4,1,1,1,1,None
716.2,9022,1920,3132,2,13,6,2,0,1,1,Old
423.9,5400,1920,1920,2,6,3,1,1,1,1,None
548.5,6786,2010,2228,2,9,4,2,1,1,1,None
456.5,9574,1931,1688,2,8,4,1,1,1,0,None
532.7,5039,1930,1615,2,8,3,2,1,1,1,Recent
441,5752,1930,1998,2,8,5,2,1,1,1,None
392.5,5429,1930,1544,2,7,3,1,0,1,0,None
282.9,6799,1950,1251,1,7,3,1,0,1,0,None
389.8,8005,1880,2420,2,7,4,1,1,1,0,None
359.9,6798,1900,1872,2,6,3,1,0,1,1,None
455.9,4708,1936,1933,2,8,4,1,1,1,1,None
339.9,6794,1900,1244,2,8,3,2,0,1,0,None
478.9,7647,1930,1728,2,6,3,1,0,1,1,None
399,5245,1930,1664,2,8,3,1,1,1,1,None
375.5,5230,1964,1537,2,6,3,1,1,1,1,Old
434.5,8250,1920,1785,2,6,2,1,1,1,0,None
623.5,9875,1910,3184,2,11,5,1,1,1,2,None
437.3,7965,1930,1925,2,9,3,1,1,1,1,None
355.9,6782,1950,1169,1,6,3,1,1,1,0,Recent
407,17500,1890,1666,2,8,3,1,0,1,0,None
406.6,6833,1950,1392,1,7,3,1,1,1,1,Recent
400.6,9312,1959,1232,1,7,3,1,1,1,1,None
439,6353,1951,1432,2,7,3,1,1,1,1,None
516.5,6743,1930,1975,2,9,4,1,1,1,1,Old
390.7,5113,1936,1633,2,6,3,1,1,1,1,None
389.5,4187,1936,1536,2,6,3,1,1,1,1,None
413.2,5460,1939,1763,2,6,3,1,1,1,1,None
457.7,5426,1931,1694,2,7,3,1,1,1,1,Old
317,3732,1910,1622,2,7,3,1,0,1,0,None
276.4,2544,1900,1532,2,7,3,1,0,1,0,Recent
340.8,3733,1911,1644,2,8,3,1,1,1,0,None
542.2,7445,1938,2652,2,9,4,1,1,1,1,None
368.7,3734,1910,1849,2,7,3,1,1,1,0,None
436.2,7964,1930,1800,2,6,3,1,1,1,1,None
344.4,5243,1930,1564,2,7,4,1,1,1,1,None
582.5,5298,1929,2352,2,9,3,1,1,1,1,None
343.5,3685,1950,1127,2,7,3,2,0,1,0,Recent
477.5,9468,1938,1752,2,9,4,1,2,1,1,None
435.6,8750,1923,1680,2,9,5,1,0,1,1,Old
531.2,7564,1920,1933,2,8,4,1,1,1,1,Recent
389.2,7420,1930,1458,2,6,3,1,1,1,0,None
528.5,5526,1920,2328,2,8,4,1,1,1,1,None
295.3,4392,1950,1064,1,5,2,1,0,1,1,None
410.5,5216,1934,1815,2,7,4,1,1,1,1,None
723.1,13935,1900,2936,2,10,5,2,2,1,0,Recent
442.8,4421,1932,1728,2,6,3,3,1,1,1,Recent
396,6178,1950,1671,2,7,3,1,1,1,1,Old
359.3,4649,1920,1521,2,8,3,1,0,1,1,None
456.4,5400,1936,1864,2,6,3,2,0,1,1,Old
455.9,7425,1920,1898,2,8,3,1,1,1,1,None
405.1,5423,1931,1308,2,6,3,1,1,1,1,None
435,7965,1930,1576,2,7,3,1,0,1,1,None
563.9,16050,1938,2657,2,10,4,1,1,1,0,None
518.8,8011,1934,1758,2,7,3,1,1,1,1,Old
634.7,5564,1920,2610,2,11,6,1,1,1,1,Old
397.2,5322,1926,1700,2,7,3,2,1,1,1,Old
408.6,5432,1940,1590,2,6,3,1,1,1,0,None
440.1,4655,1932,2035,2,6,3,1,1,1,1,Old
511.3,10000,1936,2477,2,10,4,1,1,1,1,None
390.8,4647,1930,1666,2,8,4,1,0,1,1,None
355.3,3636,1910,1998,2,7,3,1,1,1,0,None
534.9,7672,1920,1980,2,7,4,2,1,1,1,Recent
342.7,3550,1942,1659,2,7,3,1,0,1,1,None
592,5455,1936,2166,2,8,3,1,1,1,1,None
353.2,5500,1920,1508,2,7,3,1,1,1,0,None
657.3,15000,1880,2275,2,9,5,2,1,1,1,Old
491.1,6500,1958,2048,2,8,4,3,1,1,1,Recent
347.5,14261,1835,1118,1,6,3,1,1,1,0,None
335.8,3636,1961,1400,2,7,4,1,1,1,1,None
439.6,4812,1930,1472,1.5,6,3,1,1,1,1,None
443.7,4698,1930,1790,2.5,7,4,2,0,1,1,Recent
310.8,3736,1910,1506,2,7,3,1,1,1,0,None
423.3,7965,1936,1598,2,7,3,1,0,1,1,None
429.9,8480,1934,1512,2,6,3,1,1,1,1,None
504,8040,1928,2177,2,8,4,1,1,1,1,None
351.8,3825,1935,1866,2,8,4,1,1,1,0,None
562.8,7500,1923,2416,2,8,4,2,0,1,1,Recent
396.5,8602,1956,1329,1.5,7,3,1,1,1,1,None
489.3,9720,1936,2058,2,8,3,1,1,1,2,None
530.6,5564,1928,1953,2,8,4,1,1,1,1,None
532.9,11123,1927,2074,2,7,4,1,1,1,1,None
392.5,6752,1925,1438,2,6,3,1,0,1,1,Recent
275.5,13977,1900,826,1.5,5,3,1,0,1,0,None
449.6,4873,1930,1664,2,7,4,1,1,1,1,Old
398.4,3692,1935,1640,2,8,3,1,1,1,1,Recent
501,7670,1925,1871,2,7,4,1,1,1,1,None
568.5,9468,1935,2244,2,7,3,1,1,1,1,Recent
389.3,7965,1930,1360,2,7,3,1,0,1,0,None
441.2,7500,1933,1456,1.5,6,3,1,1,1,1,Old
486.7,8807,1925,1632,2,6,3,1,1,1,1,None
416,5100,1930,1690,2,8,4,2,0,1,1,Old
471.5,8512,1920,1560,2,7,4,1,0,1,1,None
464.2,7560,1925,1508,2,9,4,1,0,1,1,None
342.7,3131,1928,1224,1.5,8,3,1,1,1,1,None
316.3,3485,1964,1596,1.5,6,2,1,1,1,1,None
418.3,7554,1925,1836,2,8,3,1,1,1,1,None
438.3,4700,1920,1590,2,8,4,1,1,1,1,None
579,7508,1925,2404,2.5,7,4,3,0,1,1,Recent
397.9,5400,1940,1632,2,6,3,1,1,1,1,None
385.3,4750,1925,1536,2,6,3,1,1,1,1,None
444.6,8709,1956,1718,1,7,3,1,1,1,1,None
402.3,4770,1938,1715,2,7,3,1,1,1,1,None
357.6,4168,1940,1403,2,6,2,1,0,1,1,None
373.4,3692,1961,1470,2,6,3,1,1,1,1,None
493,8973,1930,1960,2,8,4,1,1,1,1,Old
574.6,7360,1910,1808,2,7,3,1,1,1,1,Recent
458,5852,1937,1590,2,6,3,1,1,1,1,Old
583.7,8560,1920,2213,2,9,4,2,1,1,1,None
315.6,3655,1901,1540,2,7,3,1,1,1,0,None
434.2,7777,1920,2414,2,8,3,1,1,1,0,Old
442.1,10275,1920,1725,2,8,3,1,1,1,1,None
340.3,3641,1910,1762,2,6,3,1,0,1,0,None
513.3,6759,1936,2056,2,8,4,1,1,1,1,None
455.1,9468,1935,2000,2,8,3,1,1,1,1,None
431.6,3921,1928,1793,2,7,3,1,1,1,1,None
352,3747,1910,1886,2,9,5,2,1,1,0,None
385.7,7185,1920,1426,2,7,3,1,0,1,1,None
461.1,5764,1920,1392,2,9,4,1,1,1,1,None
421.6,5029,1928,1826,2,8,3,1,0,1,1,None
438.9,7440,1930,1715,2,6,3,1,1,1,1,None
419.1,7500,1932,1560,2,6,3,1,1,1,1,None
381.4,8860,1900,1431,2,6,3,1,1,1,0,Recent
508.6,5423,1930,1680,2,7,3,2,1,1,1,Recent
421.3,5400,1940,1893,2,7,3,1,1,1,1,None
396.7,4770,1937,1521,2,6,3,1,1,1,1,None
520.9,9782,1916,2736,1.5,9,5,1,1,1,1,Recent
351.4,3692,1930,1444,2,7,3,1,0,1,1,None
369.5,5500,1915,1152,2,6,3,1,0,1,1,None
478,9624,1936,1968,2,8,4,1,0,1,1,None
455.4,12950,1940,1728,2,7,4,1,1,1,1,None
362.3,4500,1930,1624,2,7,3,1,1,1,1,None
454.1,7700,1910,2071,2,8,4,1,1,1,1,None
337,7543,1960,2082,1,7,3,2,1,1,1,None
428.5,6556,1938,2218,2.5,9,4,1,1,1,1,None
428.3,6786,1940,1700,2,6,3,1,1,1,1,None
512.3,8002,1925,1982,2,10,5,1,1,1,1,Recent
304.3,4615,1928,925,1,5,2,1,0,1,1,None
314.9,3774,1900,1450,2,4,3,1,0,1,0,None
423.8,7640,1964,1568,2,7,4,1,1,1,1,None
429.5,9495,1951,1652,1.5,7,3,1,1,1,1,None
411.6,5700,1929,1736,2,7,3,1,1,1,1,Old
582,8434,1920,2442,2,9,3,1,1,1,0,None
442.5,5130,1986,1540,2,7,3,1,2,1,1,None
367.7,4260,1930,1680,2,7,4,1,1,1,0,None
381.7,4950,1940,1632,2,6,3,1,1,1,1,None
474.7,5550,1920,1936,2,7,3,1,1,1,1,Recent
393.4,6000,1937,1523,1.5,7,3,2,0,1,0,None
338.6,5406,1988,1820,2,8,4,1,1,1,0,None
433.1,7410,1964,1850,2,7,3,1,1,1,1,None
427.1,12325,1940,1408,2,6,2,1,1,1,0,None
417,7500,1920,1410,2,7,4,1,1,1,1,None
407.5,5045,1920,1504,2,6,3,1,0,1,1,None
546.2,3655,1898,2352,2,7,3,3,0,1,0,Recent
443.3,8250,1929,1828,2,7,3,1,1,1,0,None
384.8,5104,1958,1450,2,8,4,1,1,1,1,None
440.2,6687,1930,1778,2,7,3,1,1,1,1,None
559.5,9330,1920,2288,2,8,3,2,1,1,1,Recent
409.5,9000,1935,1312,1,6,3,1,1,1,1,Old
552.4,4979,2003,2439,2,7,4,2,1,1,1,None
460.8,4950,1940,1712,2,8,5,1,2,1,1,None
